40	1	-1	1	4140	0	2920	25	0	26	200	0	200	-26	-56	0	0	20	20	0	1	0	0	1	0	0	时装第十六特效
41	1	-1	1	4190	0	2920	20	0	26	200	0	200	-73	-127	0	0	20	20	0	1	0	0	1	0	0	时装第二十四特效
42	1	-1	1	4210	0	2920	19	0	26	200	0	200	-116	-115	0	0	20	20	0	1	0	0	1	0	0	时装第三二特效
43	-1	-1	1	0	0	2980	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装1特效
44	-1	-1	1	0	0	2990	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装2特效
45	-1	-1	1	0	0	3000	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装3特效
46	-1	-1	1	0	0	3020	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装4特效
47	-1	-1	1	0	0	3030	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装5特效
48	-1	-1	1	0	0	3080	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装6特效
49	-1	-1	1	0	0	3100	1	0	10	200	0	200	0	0	0	0	-10	-5	0	1	0	0	1	0	0	时装7特效
50	1	-1	1	4230	0	3140	20	0	10	200	0	200	-100	-181	0	0	0	0	0	1	0	0	1	0	0	时装第40特效
51	1	-1	1	4210	0	3140	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第33特效
52	1	-1	1	4210	0	3110	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第34特效
53	1	-1	1	4210	0	3120	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第35特效
54	1	-1	1	4210	0	3130	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第36特效
55	1	-1	1	4210	0	3160	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第37特效
56	1	-1	1	4210	0	3170	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第38特效
57	1	-1	1	4210	0	3180	19	0	10	200	0	200	-120	-127	0	0	0	0	0	1	0	0	1	0	0	时装第39特效
58	1	-1	1	3100	0	3100	10	0	10	200	0	200	-45	-17	0	0	-5	-5	0	1	0	0	0	0	0	图纸武器
59	1	-1	1	3080	0	3080	10	0	10	200	0	200	-45	30	0	0	-5	-5	0	1	0	0	0	0	0	图纸衣服
60	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸项链
61	1	-1	1	2920	0	2920	10	0	10	200	0	200	25	15	0	0	25	25	1	1	0	0	0	0	0	专属装备1
62	1	-1	1	2890	0	2890	10	0	10	200	0	200	-15	12	0	0	25	25	1	1	0	0	0	0	0	专属装备2
63	1	-1	1	2950	0	2950	10	0	10	200	0	200	20	18	0	0	25	25	1	1	0	0	0	0	0	专属装备3
64	1	75	-1	4390	600	0	20	0	1	200	0	200	-70	-100	0	0	0	0	1	1	1	0	0	0	0	天使
65	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸头盔
66	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸手镯
67	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸戒指
68	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸腰带
69	1	-1	1	3170	0	3170	10	0	10	200	0	200	0	0	0	0	0	0	0	1	0	0	0	0	0	图纸靴子
70	0	-1	-1	846	0	0	12	0	1	100	0	200	-80	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽1
71	0	-1	-1	858	0	0	12	0	1	100	0	200	-60	-77	0	0	0	0	0	0	1	0	1	0	1	上古异兽2
72	0	-1	-1	870	0	0	12	0	1	100	0	200	-62	-70	0	0	0	0	0	0	1	0	1	0	1	上古异兽3
73	0	-1	-1	882	0	0	12	0	1	100	0	200	-62	-70	0	0	0	0	0	0	1	0	1	0	1	上古异兽4
74	0	-1	-1	894	0	0	12	0	1	100	0	200	-65	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽5
75	0	-1	-1	906	0	0	12	0	1	100	0	200	-63	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽6
76	0	-1	-1	918	0	0	12	0	1	100	0	200	-62	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽7
77	0	-1	-1	930	0	0	12	0	1	100	0	200	-63	-70	0	0	0	0	0	0	1	0	1	0	1	上古异兽8
78	0	-1	-1	942	0	0	12	0	1	100	0	200	-63	-92	0	0	0	0	0	0	1	0	1	0	1	上古异兽9
79	0	-1	-1	954	0	0	12	0	1	100	0	200	-62	-67	0	0	0	0	0	0	1	0	1	0	1	上古异兽10
80	0	-1	-1	966	0	0	12	0	1	100	0	200	-56	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽11
82	0	-1	-1	978	0	0	10	0	1	100	0	200	-9	-26	0	0	0	0	0	0	1	0	1	0	1	上古异兽12
83	0	-1	-1	988	0	0	12	0	1	100	0	200	-67	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽13
84	0	-1	-1	1000	0	0	12	0	1	100	0	200	-62	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽14
85	0	-1	-1	4590	0	0	12	0	1	100	0	200	-62	-107	0	0	0	0	0	0	1	0	1	0	1	上古异兽15
86	1	-1	-1	4590	0	0	12	0	1	100	0	200	-10	-115	0	0	0	0	0	0	1	0	1	0	1	时装1
87	1	-1	-1	4610	0	0	18	0	1	100	0	200	-100	-130	0	0	0	0	0	0	1	0	1	0	1	时装2
88	1	-1	-1	4630	0	0	1	0	1	100	0	200	10	-40	0	0	0	0	0	0	1	0	1	0	1	时装3
89	1	-1	-1	4640	0	0	40	0	1	100	0	200	20	40	0	0	0	0	0	0	1	0	1	0	1	时装4
90	1	-1	-1	4690	0	0	10	0	1	100	0	200	10	-90	0	0	0	0	0	0	1	0	1	0	1	时装5
91	1	-1	-1	4700	0	0	12	0	1	100	0	200	10	-50	0	0	0	0	0	0	1	0	1	0	1	时装6
92	1	-1	-1	4720	0	0	14	0	1	100	0	200	-55	-120	0	0	0	0	0	0	1	0	1	0	1	时装7
93	1	-1	-1	4740	0	0	12	0	1	100	0	200	-10	-80	0	0	0	0	0	0	1	0	1	0	1	时装8
94	1	-1	-1	4760	0	0	25	0	1	100	0	200	-100	-150	0	0	0	0	0	0	1	0	1	0	1	时装9
95	1	-1	-1	4790	0	0	12	0	1	100	0	200	-60	-85	0	0	0	0	0	0	1	0	1	0	1	时装10
96	1	-1	-1	4810	0	0	12	0	1	100	0	200	-75	-120	0	0	0	0	0	0	1	0	1	0	1	时装11
97	1	-1	-1	4830	0	0	13	0	1	100	0	200	-80	-166	0	0	0	0	0	0	1	0	1	0	1	时装12
98	77	-1	77	2630	0	2630	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
99	77	-1	77	2631	0	2631	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
100	77	-1	77	2632	0	2632	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
101	77	-1	77	2633	0	2633	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
102	77	-1	77	2634	0	2634	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
103	77	-1	77	2635	0	2635	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
104	77	-1	77	2636	0	2636	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
105	77	-1	77	2637	0	2637	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
106	77	-1	77	2638	0	2638	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
107	77	-1	77	2623	0	2623	1	0	1	100	0	100	84	210	0	0	0	0	0	0	1	0	1	1	1	
